Points,is_closed,likes,link,name,socialsource,source,symbol,symbol_id,talking_about,timestamp_api_call
7212,false,2972,https://www.facebook.com/DaricoCoin/,Darico,Facebook,cryptocompare,DRC*,417510,424,2017-12-30 17:56:27.910668
0,,,,,Facebook,cryptocompare,DRGN,355702,,2017-12-30 17:56:19.944422
0,,,,,Facebook,cryptocompare,DRKC,4434,,2017-12-30 17:56:32.749899
0,,,,,Facebook,cryptocompare,DRKT,7483,,2017-12-30 17:56:50.009963
0,,,,,Facebook,cryptocompare,DRM8,33524,,2017-12-30 17:56:17.995225
0,,,,,Facebook,cryptocompare,DROP,28767,,2017-12-30 17:56:07.419584
6742,false,6372,https://www.facebook.com/DecentralizedCorporation/,DCORP,Facebook,cryptocompare,DRP,188523,37,2017-12-30 17:55:46.247542
0,,,,,Facebook,cryptocompare,DRS,33645,,2017-12-30 17:56:17.318029
5372,false,4762,https://www.facebook.com/Domraider-1432606216988548/,Domraider,Facebook,cryptocompare,DRT,311829,61,2017-12-30 17:56:12.927075
121,false,41,https://www.facebook.com/drxne/,Droxne - DRXNE,Facebook,cryptocompare,DRXNE,384953,8,2017-12-30 17:56:25.467215
0,,,,,Facebook,cryptocompare,DRZ,7480,,2017-12-30 17:56:50.465835
0,,,,,Facebook,cryptocompare,DSB,4435,,2017-12-30 17:56:33.197680
0,,,,,Facebook,cryptocompare,DSH,20196,,2017-12-30 17:55:52.851074
0,,,,,Facebook,cryptocompare,DT,3643,,2017-12-30 17:56:21.349328
726,false,486,https://www.facebook.com/augmentors/,Augmentors,Facebook,cryptocompare,DTB,55540,24,2017-12-30 17:56:46.530012
0,,,,,Facebook,cryptocompare,DTC,369209,,2017-12-30 17:56:23.872717
0,,,,,Facebook,cryptocompare,DTC*,5337,,2017-12-30 17:56:44.609349
2223,false,2213,https://www.facebook.com/DetectorToken/,DetectorToken,Facebook,cryptocompare,DTCT,223644,1,2017-12-30 17:55:59.804119
5765,false,4185,https://www.facebook.com/tokens.net/,tokens,Facebook,cryptocompare,DTR,360063,158,2017-12-30 17:56:23.538016
11872,false,11322,https://www.facebook.com/DreamTeam.Token/,DreamTeam Token,Facebook,cryptocompare,DTT,313176,55,2017-12-30 17:56:12.938419
27366,false,1496,https://www.facebook.com/DataTrading/,DataTrading - trade forecasting by artificial intelligence,Facebook,cryptocompare,DTT*,363066,2587,2017-12-30 17:56:21.489723
0,,,,,Facebook,cryptocompare,DUB,7627,,2017-12-30 17:56:50.867507
0,,,,,Facebook,cryptocompare,DUCK,56678,,2017-12-30 17:56:46.619004
0,,,,,Facebook,cryptocompare,DUO,73132,,2017-12-30 17:56:50.625219
0,,,,,Facebook,cryptocompare,DUTCH,372748,,2017-12-30 17:56:23.769906
0,,,,,Facebook,cryptocompare,DUX,105206,,2017-12-30 17:55:41.742535
0,,,,,Facebook,cryptocompare,DVC,4436,,2017-12-30 17:56:33.010616
0,,,,,Facebook,cryptocompare,DYN,131111,,2017-12-30 17:55:42.172422
0,,,,,Facebook,cryptocompare,EA,45821,,2017-12-30 17:56:37.332028
0,,,,,Facebook,cryptocompare,EAC,4437,,2017-12-30 17:56:33.391089
0,,,,,Facebook,cryptocompare,EAGS,6106,,2017-12-30 17:56:48.345638
13179,false,3629,https://www.facebook.com/earthtoken/,Earth Token,Facebook,cryptocompare,EARTH,324012,955,2017-12-30 17:56:13.288982
11284,false,11204,https://www.facebook.com/EB3CoinIndia/,EB3 Coin,Facebook,cryptocompare,EB3,59968,8,2017-12-30 17:56:47.157833
0,,,,,Facebook,cryptocompare,EBCH,371095,,2017-12-30 17:56:23.411024
0,,,,,Facebook,cryptocompare,EBET,345159,,2017-12-30 17:56:19.052048
0,,,,,Facebook,cryptocompare,EBS,5329,,2017-12-30 17:56:43.146694
158,false,68,https://www.facebook.com/eboostcoin/,EBoost,Facebook,cryptocompare,EBST,368732,9,2017-12-30 17:56:22.303973
0,,,,,Facebook,cryptocompare,EBTC,321189,,2017-12-30 17:56:13.108958
0,,,,,Facebook,cryptocompare,EBZ,33636,,2017-12-30 17:56:17.104676
0,,,,,Facebook,cryptocompare,EC,30367,,2017-12-30 17:56:11.299518
0,,,,,Facebook,cryptocompare,ECA,409249,,2017-12-30 17:56:26.743831
708,false,408,https://www.facebook.com/EthereumCash/,EthereumCash,Facebook,cryptocompare,ECASH,355117,30,2017-12-30 17:56:19.841626
0,,,,,Facebook,cryptocompare,ECC,129013,,2017-12-30 17:55:41.619943
0,,,,,Facebook,cryptocompare,ECHT,344337,,2017-12-30 17:56:17.982062
0,,,,,Facebook,cryptocompare,ECO,61047,,2017-12-30 17:56:47.299715
1800,false,1740,https://www.facebook.com/EcoBit.io/,EcoBit,Facebook,cryptocompare,ECOB,171390,6,2017-12-30 17:55:44.504500
0,,,,,Facebook,cryptocompare,EDC,22185,,2017-12-30 17:55:59.023458
0,,,,,Facebook,cryptocompare,EDDIE,348256,,2017-12-30 17:56:19.618980
0,,,,,Facebook,cryptocompare,EDG,55676,,2017-12-30 17:56:46.814772
0,,,,,Facebook,cryptocompare,EDGE,6339,,2017-12-30 17:56:49.842886
23695,false,22025,https://www.facebook.com/eidoocrypto/,Eidoo,Facebook,cryptocompare,EDO,310297,167,2017-12-30 17:56:12.098400
26940,false,23480,https://www.facebook.com/EDinarCoinWorld/,E-Dinar Worldwide,Facebook,cryptocompare,EDR,27634,346,2017-12-30 17:56:06.225704
0,,,,,Facebook,cryptocompare,EDRC,19051,,2017-12-30 17:55:45.584198
0,,,,,Facebook,cryptocompare,EFL,4438,,2017-12-30 17:56:32.758705
0,,,,,Facebook,cryptocompare,EFYT,165555,,2017-12-30 17:55:44.081884
1529,false,1399,https://www.facebook.com/ethgas/,Ethgas,Facebook,cryptocompare,EGAS,466786,13,2017-12-30 17:56:39.360225
571,false,511,https://www.facebook.com/EverGreenCoinCryptocurrency/,EverGreenCoin,Facebook,cryptocompare,EGC,15885,6,2017-12-30 17:55:44.134292
0,,,,,Facebook,cryptocompare,EGG,5395,,2017-12-30 17:56:45.917172
0,,,,,Facebook,cryptocompare,EGO,29368,,2017-12-30 17:56:09.748880
0,,,,,Facebook,cryptocompare,EKN,5281,,2017-12-30 17:56:39.825817
0,,,,,Facebook,cryptocompare,EKO,22328,,2017-12-30 17:55:59.418062
0,,,,,Facebook,cryptocompare,ELC,4439,,2017-12-30 17:56:33.157729
0,,,,,Facebook,cryptocompare,ELE,30550,,2017-12-30 17:56:11.591786
0,,,,,Facebook,cryptocompare,ELF,571314,,2017-12-30 17:56:46.722247
0,,,,,Facebook,cryptocompare,ELITE,360657,,2017-12-30 17:56:20.983705
0,,,,,Facebook,cryptocompare,ELIX,321177,,2017-12-30 17:56:13.137583
0,,,,,Facebook,cryptocompare,ELLA,384651,,2017-12-30 17:56:25.762322
0,,,,,Facebook,cryptocompare,ELM,339933,,2017-12-30 17:56:18.227138
0,,,,,Facebook,cryptocompare,ELS,42685,,2017-12-30 17:56:29.610105
810,false,800,https://www.facebook.com/eloplaycom/,Eloplay,Facebook,cryptocompare,ELT,334997,1,2017-12-30 17:56:16.534254
0,,,,,Facebook,cryptocompare,ELTC2,339581,,2017-12-30 17:56:19.074241
538,false,208,https://www.facebook.com/officialELTCOIN/,ELTCOIN,Facebook,cryptocompare,ELTCOIN,438867,33,2017-12-30 17:56:31.311812
0,,,,,Facebook,cryptocompare,EMB,33942,,2017-12-30 17:56:18.933889
0,,,,,Facebook,cryptocompare,EMC,15876,,2017-12-30 17:55:42.610154
0,,,,,Facebook,cryptocompare,EMC2,4440,,2017-12-30 17:56:33.572594
0,,,,,Facebook,cryptocompare,EMD,4441,,2017-12-30 17:56:32.683650
1145,false,1075,https://www.facebook.com/MobileGo-Crowdfund-1967836613444499/,MobileGo Crowdfund,Facebook,cryptocompare,EMGO,531426,7,2017-12-30 17:56:43.036271
0,,,,,Facebook,cryptocompare,EMIGR,29556,,2017-12-30 17:56:10.498325
0,,,,,Facebook,cryptocompare,EMPC,63312,,2017-12-30 17:56:49.553017
6751,false,6231,https://www.facebook.com/easymine.io/,easymine.io,Facebook,cryptocompare,EMT,247322,52,2017-12-30 17:56:02.743749
0,,,,,Facebook,cryptocompare,ENE,28174,,2017-12-30 17:56:06.242630
2034,false,1564,https://www.facebook.com/enigmacatalyst/,Enigma Catalyst,Facebook,cryptocompare,ENG,338335,47,2017-12-30 17:56:17.595983
151398,false,53578,https://www.facebook.com/enjinsocial/,Enjin.com,Facebook,cryptocompare,ENJ,283116,9782,2017-12-30 17:56:03.478835
0,,,,,Facebook,cryptocompare,ENRG,4350,,2017-12-30 17:56:32.004814
0,,,,,Facebook,cryptocompare,ENT,34609,,2017-12-30 17:56:19.503478
0,,,,,Facebook,cryptocompare,ENTER,24307,,2017-12-30 17:56:01.613070
0,,,,,Facebook,cryptocompare,EOC,44803,,2017-12-30 17:56:33.480352
9136,false,7606,https://www.facebook.com/exscudo/,Exscudo,Facebook,cryptocompare,EON,255546,153,2017-12-30 17:56:05.920013
8461,false,5031,https://www.facebook.com/eosblockchain/,EOS IO,Facebook,cryptocompare,EOS,166503,343,2017-12-30 17:55:44.272909
0,,,,,Facebook,cryptocompare,EPY,7564,,2017-12-30 17:56:50.981723
1981,false,1941,https://www.facebook.com/emphy.io/,Emphy,Facebook,cryptocompare,EPY*,388076,4,2017-12-30 17:56:26.348470
18824,false,18744,https://www.facebook.com/officialequi/,EQUI,Facebook,cryptocompare,EQ,198698,8,2017-12-30 17:55:48.595919
793,false,633,https://www.facebook.com/Equibit/,Equibit Group,Facebook,cryptocompare,EQB,188300,16,2017-12-30 17:55:46.281957
0,,,,,Facebook,cryptocompare,EQM,6093,,2017-12-30 17:56:47.211817
0,,,,,Facebook,cryptocompare,EQT,105263,,2017-12-30 17:55:41.233827
0,,,,,Facebook,cryptocompare,EQUAL,30883,,2017-12-30 17:56:12.055569
0,,,,,Facebook,cryptocompare,ERB,28665,,2017-12-30 17:56:07.335155
138,false,98,https://www.facebook.com/EuropeCoin-ERC-689885431072222/,EuropeCoin ERC,Facebook,cryptocompare,ERC,20748,4,2017-12-30 17:55:52.327332
17692,false,17052,https://www.facebook.com/eroscoin/,Eroscoin,Facebook,cryptocompare,ERO,439579,64,2017-12-30 17:56:32.490267
0,,,,,Facebook,cryptocompare,ERR,44749,,2017-12-30 17:56:33.488485
15762,false,13892,https://www.facebook.com/esportsdotcom/,Esports.com,Facebook,cryptocompare,ERT,328784,187,2017-12-30 17:56:15.180090
0,,,,,Facebook,cryptocompare,ERY,42694,,2017-12-30 17:56:30.247682
1915,false,1365,https://www.facebook.com/ethersport.io/,Ethersport,Facebook,cryptocompare,ESC*,383878,55,2017-12-30 17:56:25.256223
419,false,319,https://www.facebook.com/EspersCoin/,Espers Coin,Facebook,cryptocompare,ESP,130951,10,2017-12-30 17:55:43.463112
989,false,549,https://www.facebook.com/EthBits/,EthBits,Facebook,cryptocompare,ETBS,188394,44,2017-12-30 17:55:45.940988
3845,false,3475,https://www.facebook.com/ethereumblack/,Ethereum Black,Facebook,cryptocompare,ETBT,431142,37,2017-12-30 17:56:29.631872
0,,,,,Facebook,cryptocompare,ETC,5324,,2017-12-30 17:56:42.799938
0,,,,,Facebook,cryptocompare,ETF,536137,,2017-12-30 17:56:44.643561
0,,,,,Facebook,cryptocompare,ETG,347450,,2017-12-30 17:56:19.036874
150916,False,116476.0,https://www.facebook.com/ethereumproject/,Ethereum,Facebook,cryptocompare,ETH,7605,3444.0,2017-12-30 17:32:32.910201
185402,false,2992,https://www.facebook.com/Etherbtc/,Etherbtc,Facebook,cryptocompare,ETHB,412197,18241,2017-12-30 17:56:27.618674
1235,false,635,https://www.facebook.com/ethereumdark/,Ethereum Dark,Facebook,cryptocompare,ETHD,310754,60,2017-12-30 17:56:12.387334
0,,,,,Facebook,cryptocompare,ETHS,20448,,2017-12-30 17:55:51.079283
1666,false,1006,https://www.facebook.com/energitoken/,Energi Token,Facebook,cryptocompare,ETK,385960,66,2017-12-30 17:56:25.726958
228922,false,93142,https://www.facebook.com/electroneum/,Electroneum,Facebook,cryptocompare,ETN,361881,13578,2017-12-30 17:56:20.843922
12481,false,11731,https://www.facebook.com/mvsofficial/,Metaverse,Facebook,cryptocompare,ETP,328639,75,2017-12-30 17:56:14.701472
864,false,604,https://www.facebook.com/encryptotel/,Encrypto Telecom,Facebook,cryptocompare,ETT,62529,26,2017-12-30 17:56:48.824836
0,,,,,Facebook,cryptocompare,EUC,34849,,2017-12-30 17:56:19.280471
916,false,716,https://www.facebook.com/EventChain/,EventChain.io,Facebook,cryptocompare,EVC,308072,20,2017-12-30 17:56:11.366932
0,,,,,Facebook,cryptocompare,EVENT,5405,,2017-12-30 17:56:46.302923
0,,,,,Facebook,cryptocompare,EVIL,22272,,2017-12-30 17:55:59.124646
240806,false,49566,https://www.facebook.com/envion.org/,Envion,Facebook,cryptocompare,EVN,383953,19124,2017-12-30 17:56:25.657959
27820,false,27150,https://www.facebook.com/everusworld/,Everus,Facebook,cryptocompare,EVR,340966,67,2017-12-30 17:56:18.578507
7399,false,6219,https://www.facebook.com/everex.io/,Everex,Facebook,cryptocompare,EVX,194883,118,2017-12-30 17:55:46.458244
0,,,,,Facebook,cryptocompare,EXB,25925,,2017-12-30 17:56:03.445880
0,,,,,Facebook,cryptocompare,EXCL,4442,,2017-12-30 17:56:32.818438
0,,,,,Facebook,cryptocompare,EXE,4443,,2017-12-30 17:56:32.697016
0,,,,,Facebook,cryptocompare,EXIT,22180,,2017-12-30 17:55:58.184933
0,,,,,Facebook,cryptocompare,EXN,370961,,2017-12-30 17:56:22.954696
1645,false,1565,https://www.facebook.com/expanse.official/,expanse,Facebook,cryptocompare,EXP,12194,8,2017-12-30 17:55:42.162366
10240,false,1180,https://www.facebook.com/experty.io/,Experty - calls powered by cryptocurrency,Facebook,cryptocompare,EXY,388493,906,2017-12-30 17:56:26.580022
0,,,,,Facebook,cryptocompare,EZC,4444,,2017-12-30 17:56:32.950493
176,false,146,https://www.facebook.com/ezmarket.io/,EZMarket,Facebook,cryptocompare,EZM,319029,3,2017-12-30 17:56:12.574333
0,,,,,Facebook,cryptocompare,F16,108099,,2017-12-30 17:55:41.297040
0,,,,,Facebook,cryptocompare,FAIR,5313,,2017-12-30 17:56:43.107376
28,false,28,https://www.facebook.com/Famecoin-1118072174937890/,Famecoin,Facebook,cryptocompare,FAME,33268,0,2017-12-30 17:56:16.264639
0,,,,,Facebook,cryptocompare,FAZZ,60409,,2017-12-30 17:56:47.225636
0,,,,,Facebook,cryptocompare,FC,307112,,2017-12-30 17:56:12.171670
0,,,,,Facebook,cryptocompare,FC2,4446,,2017-12-30 17:56:33.531615
0,,,,,Facebook,cryptocompare,FCN,5385,,2017-12-30 17:56:45.601142
0,,,,,Facebook,cryptocompare,FCS,6101,,2017-12-30 17:56:47.307059
5836,false,4916,https://www.facebook.com/FactomProject/,Factom,Facebook,cryptocompare,FCT,13280,92,2017-12-30 17:55:43.264015
1508,false,1328,https://www.facebook.com/1000ecofarmscom/,1000ecofarms.com,Facebook,cryptocompare,FDC,314355,18,2017-12-30 17:56:13.029409
0,,,,,Facebook,cryptocompare,FFC,4447,,2017-12-30 17:56:33.401972
0,,,,,Facebook,cryptocompare,FGZ,33866,,2017-12-30 17:56:17.191559
0,,,,,Facebook,cryptocompare,FIBRE,4448,,2017-12-30 17:56:33.334628
749,false,669,https://www.facebook.com/MineFilecoin/,Filecoin,Facebook,cryptocompare,FIL,213663,8,2017-12-30 17:55:53.237199
0,,,,,Facebook,cryptocompare,FIND,48807,,2017-12-30 17:56:39.835940
0,,,,,Facebook,cryptocompare,FIRE,29196,,2017-12-30 17:56:08.665549
0,,,,,Facebook,cryptocompare,FIRST,34223,,2017-12-30 17:56:18.670802
0,,,,,Facebook,cryptocompare,FIST,33526,,2017-12-30 17:56:17.913871
0,,,,,Facebook,cryptocompare,FIT,29133,,2017-12-30 17:56:08.879411
0,,,,,Facebook,cryptocompare,FJC,29935,,2017-12-30 17:56:10.634724
0,,,,,Facebook,cryptocompare,FLAP,4445,,2017-12-30 17:56:33.628564
293,false,93,https://www.facebook.com/FlashCoin-1800026016723751/,FlashCoin,Facebook,cryptocompare,FLASH,326222,20,2017-12-30 17:56:13.209455
0,,,,,Facebook,cryptocompare,FLDC,5348,,2017-12-30 17:56:44.476287
650,false,610,https://www.facebook.com/theflik.io/,FLiK,Facebook,cryptocompare,FLIK,329562,4,2017-12-30 17:56:16.021739
0,,,,,Facebook,cryptocompare,FLIXX,408849,,2017-12-30 17:56:26.590295
2751,false,2071,https://www.facebook.com/followcoin/,Follow Coin,Facebook,cryptocompare,FLLW,350394,68,2017-12-30 17:56:19.861446
445,false,365,https://www.facebook.com/FlorinCoin/,Florincoin,Facebook,cryptocompare,FLO,5325,8,2017-12-30 17:56:42.665617
42303,false,23603,https://www.facebook.com/Gameflipapp/,Gameflip,Facebook,cryptocompare,FLP,337863,1870,2017-12-30 17:56:17.582715
0,,,,,Facebook,cryptocompare,FLT,4449,,2017-12-30 17:56:33.317104
0,,,,,Facebook,cryptocompare,FLVR,21878,,2017-12-30 17:55:53.818275
0,,,,,Facebook,cryptocompare,FLX,21244,,2017-12-30 17:55:53.343352
0,,,,,Facebook,cryptocompare,FLY,21370,,2017-12-30 17:55:53.143197
0,,,,,Facebook,cryptocompare,FND,180840,,2017-12-30 17:55:45.305334
3236,false,786,https://www.facebook.com/fintabservice/,FinTab,Facebook,cryptocompare,FNT,453943,245,2017-12-30 17:56:36.442307
0,,,,,Facebook,cryptocompare,FONZ,28703,,2017-12-30 17:56:08.862538
0,,,,,Facebook,cryptocompare,FOOD,413886,,2017-12-30 17:56:28.581475
0,,,,,Facebook,cryptocompare,FOREX,30361,,2017-12-30 17:56:11.119755
0,,,,,Facebook,cryptocompare,FRAC,4450,,2017-12-30 17:56:33.307665
0,,,,,Facebook,cryptocompare,FRAZ,247259,,2017-12-30 17:56:01.954072
0,,,,,Facebook,cryptocompare,FRC,4521,,2017-12-30 17:56:33.625725
51714,false,51274,https://www.facebook.com/faradcryptoken/,Farad Cryptoken,Facebook,cryptocompare,FRD,409128,44,2017-12-30 17:56:26.743370
0,,,,,Facebook,cryptocompare,FRE,34489,,2017-12-30 17:56:18.735266
0,,,,,Facebook,cryptocompare,FRK,4522,,2017-12-30 17:56:33.443060
266,false,266,https://www.facebook.com/Francs.paris/,FRN,Facebook,cryptocompare,FRN,20991,0,2017-12-30 17:55:53.504379
0,,,,,Facebook,cryptocompare,FRST,45258,,2017-12-30 17:56:35.631987
0,,,,,Facebook,cryptocompare,FRWC,24866,,2017-12-30 17:56:02.988192
0,,,,,Facebook,cryptocompare,FSC2,5359,,2017-12-30 17:56:44.502387
0,,,,,Facebook,cryptocompare,FSN,28081,,2017-12-30 17:56:03.345721
0,,,,,Facebook,cryptocompare,FST,4523,,2017-12-30 17:56:33.624616
0,,,,,Facebook,cryptocompare,FTC,4524,,2017-12-30 17:56:33.551527
0,,,,,Facebook,cryptocompare,FTP,28131,,2017-12-30 17:56:03.425025
0,,,,,Facebook,cryptocompare,FUCK,229060,,2017-12-30 17:55:59.910675
2476,false,1986,https://www.facebook.com/etherparty/,Etherparty,Facebook,cryptocompare,FUEL,292748,49,2017-12-30 17:56:08.832193
0,,,,,Facebook,cryptocompare,FUN,178978,,2017-12-30 17:55:45.466803
3480,false,3480,https://www.facebook.com/functoken/,FUNC,Facebook,cryptocompare,FUNC,179018,0,2017-12-30 17:55:45.132500
0,,,,,Facebook,cryptocompare,FUTC,6343,,2017-12-30 17:56:49.523090
0,,,,,Facebook,cryptocompare,FUZZ,21708,,2017-12-30 17:55:53.588451
0,,,,,Facebook,cryptocompare,FX,28336,,2017-12-30 17:56:07.421067
6505,false,2725,https://www.facebook.com/fundyourselfnow/,FundYourselfNow,Facebook,cryptocompare,FYN,180820,378,2017-12-30 17:55:45.995818
2219,false,2049,https://www.facebook.com/flypme/,Flypme,Facebook,cryptocompare,FYP,464920,17,2017-12-30 17:56:38.828800
0,,,,,Facebook,cryptocompare,GAIA,5383,,2017-12-30 17:56:46.365704
0,,,,,Facebook,cryptocompare,GAKH,38277,,2017-12-30 17:56:25.266445
0,,,,,Facebook,cryptocompare,GAM,6102,,2017-12-30 17:56:47.283885
6357,false,5327,https://www.facebook.com/gamecredits/,GameCredits,Facebook,cryptocompare,GAME,20157,103,2017-12-30 17:55:50.162312
1145,false,975,https://www.facebook.com/HempCoinOfficial/,HempCoin,Facebook,cryptocompare,GAP,20659,17,2017-12-30 17:55:51.862363
26093,false,14473,https://www.facebook.com/NEOSmartEcon/,NEO,Facebook,cryptocompare,GAS,213532,1162,2017-12-30 17:55:52.788453
217545,false,1395,https://www.facebook.com/gatcoinofficial/,GATCOIN,Facebook,cryptocompare,GAT,349487,21615,2017-12-30 17:56:19.479227
354,false,294,https://www.facebook.com/GayCoin/,GAY Money,Facebook,cryptocompare,GAY,28431,6,2017-12-30 17:56:07.921229
0,,,,,Facebook,cryptocompare,GB,26194,,2017-12-30 17:56:03.018249
0,,,,,Facebook,cryptocompare,GBIT,42103,,2017-12-30 17:56:28.640136
594,false,594,https://www.facebook.com/gbrcoinofficial/,GBR COIN,Facebook,cryptocompare,GBRC,29458,0,2017-12-30 17:56:09.132106
0,,,,,Facebook,cryptocompare,GBT,20214,,2017-12-30 17:55:50.267002
0,,,,,Facebook,cryptocompare,GBX,398705,,2017-12-30 17:56:26.173480
1413,false,703,https://www.facebook.com/byteball.org/,Byteball,Facebook,cryptocompare,GBYTE,30736,71,2017-12-30 17:56:12.295248
0,,,,,Facebook,cryptocompare,GCC,30566,,2017-12-30 17:56:11.977542
61545,false,9175,https://www.facebook.com/infogcoin/,GCN coin,Facebook,cryptocompare,GCN,199065,5237,2017-12-30 17:55:49.924107
911,false,861,https://www.facebook.com/GCRWorldwide/,Global Currency Reserve WorldWide,Facebook,cryptocompare,GCR,12217,5,2017-12-30 17:55:42.124177
0,,,,,Facebook,cryptocompare,GDC,4526,,2017-12-30 17:56:34.679878
24061,false,8071,https://www.facebook.com/goldeatoken/,Goldea,Facebook,cryptocompare,GEA,421896,1599,2017-12-30 17:56:28.716085
0,,,,,Facebook,cryptocompare,GEMZ,5310,,2017-12-30 17:56:42.748043
0,,,,,Facebook,cryptocompare,GEN,7588,,2017-12-30 17:56:51.155753
0,,,,,Facebook,cryptocompare,GEO,3647,,2017-12-30 17:56:23.543227
0,,,,,Facebook,cryptocompare,GER,531089,,2017-12-30 17:56:42.547603
1522,false,492,https://www.facebook.com/Galaxy-e-Solutions-1244602885645627/,Galaxy e-Solutions,Facebook,cryptocompare,GES,377508,103,2017-12-30 17:56:26.006083
5896,false,5586,https://www.facebook.com/GiftcoinCrypto/,Giftcoin,Facebook,cryptocompare,GFT,394121,31,2017-12-30 17:56:25.326355
42863,false,42773,https://www.facebook.com/gilgames.platform/,gilgam.es,Facebook,cryptocompare,GGS,180716,9,2017-12-30 17:55:45.224857
0,,,,,Facebook,cryptocompare,GHC,5336,,2017-12-30 17:56:43.458186
0,,,,,Facebook,cryptocompare,GHOUL,8832,,2017-12-30 17:56:52.086442
0,,,,,Facebook,cryptocompare,GHS,5307,,2017-12-30 17:56:42.318430
0,,,,,Facebook,cryptocompare,GIFT,38962,,2017-12-30 17:56:25.823125
0,,,,,Facebook,cryptocompare,GIG,5366,,2017-12-30 17:56:45.235991
13582,false,13512,https://www.facebook.com/thegimliproject/,The Gimli Project,Facebook,cryptocompare,GIM,243079,7,2017-12-30 17:56:01.963096
0,,,,,Facebook,cryptocompare,GIVE,3641,,2017-12-30 17:56:21.132022
0,,,,,Facebook,cryptocompare,GIZ,21378,,2017-12-30 17:55:53.241896
17159,false,16489,https://www.facebook.com/globaljobcoin/,Global Jobcoin,Facebook,cryptocompare,GJC,320412,67,2017-12-30 17:56:13.184326
19670,false,5970,https://www.facebook.com/gladiusio/,Gladius,Facebook,cryptocompare,GLA,318704,1370,2017-12-30 17:56:12.605358
0,,,,,Facebook,cryptocompare,GLC,4527,,2017-12-30 17:56:34.554379
780,false,720,https://www.facebook.com/gldtalk,GLDTalk,Facebook,cryptocompare,GLD,4528,6,2017-12-30 17:56:36.076526
0,,,,,Facebook,cryptocompare,GLOBE,6393,,2017-12-30 17:56:48.932135
0,,,,,Facebook,cryptocompare,GLT,449614,,2017-12-30 17:56:33.324741
0,,,,,Facebook,cryptocompare,GLX,4529,,2017-12-30 17:56:34.659494
0,,,,,Facebook,cryptocompare,GLYPH,4530,,2017-12-30 17:56:34.588485
0,,,,,Facebook,cryptocompare,GMC,5388,,2017-12-30 17:56:45.417542
0,,,,,Facebook,cryptocompare,GML,4531,,2017-12-30 17:56:34.753031
0,,,,,Facebook,cryptocompare,GMT,388042,,2017-12-30 17:56:25.845222
89,false,89,https://www.facebook.com/GMX-Coins-560927254070310/,GMX Coins,Facebook,cryptocompare,GMX,30424,0,2017-12-30 17:56:12.368615
0,,,,,Facebook,cryptocompare,GNJ,30521,,2017-12-30 17:56:11.981558
3585,false,3125,https://www.facebook.com/Gnosis.pm/,Gnosis,Facebook,cryptocompare,GNO,66193,46,2017-12-30 17:56:49.378290
13586,false,9386,https://www.facebook.com/golemproject/,Golem Project,Facebook,cryptocompare,GNT,33022,420,2017-12-30 17:56:15.773911
0,,,,,Facebook,cryptocompare,GOAT,37356,,2017-12-30 17:56:23.443856
0,,,,,Facebook,cryptocompare,GOLOS,40806,,2017-12-30 17:56:26.527886
0,,,,,Facebook,cryptocompare,GOOD,253766,,2017-12-30 17:56:02.666643
0,,,,,Facebook,cryptocompare,GOON,28221,,2017-12-30 17:56:03.337037
0,,,,,Facebook,cryptocompare,GOT,63304,,2017-12-30 17:56:49.587191
0,,,,,Facebook,cryptocompare,GOTX,21875,,2017-12-30 17:55:53.691584
0,,,,,Facebook,cryptocompare,GP,7625,,2017-12-30 17:56:51.518952
0,,,,,Facebook,cryptocompare,GPL,28330,,2017-12-30 17:56:07.349082
0,,,,,Facebook,cryptocompare,GPU,20650,,2017-12-30 17:55:51.109652
0,,,,,Facebook,cryptocompare,GRAM,8717,,2017-12-30 17:56:52.061981
0,,,,,Facebook,cryptocompare,GRAV,7634,,2017-12-30 17:56:51.417443
2484,false,1754,https://www.facebook.com/gridcoins/,Gridcoin,Facebook,cryptocompare,GRC,5309,73,2017-12-30 17:56:42.200352
0,,,,,Facebook,cryptocompare,GRE,5375,,2017-12-30 17:56:45.359265
0,,,,,Facebook,cryptocompare,GREXIT,21380,,2017-12-30 17:55:54.063937
8068,false,928,https://www.facebook.com/graftnetwork/,Graft,Facebook,cryptocompare,GRF,326286,714,2017-12-30 17:56:15.146215
0,,,,,Facebook,cryptocompare,GRID,385907,,2017-12-30 17:56:26.120810
0,,,,,Facebook,cryptocompare,GRID*,5323,,2017-12-30 17:56:43.323049
0,,,,,Facebook,cryptocompare,GRM,7592,,2017-12-30 17:56:50.946118
0,,,,,Facebook,cryptocompare,GROW,20600,,2017-12-30 17:55:51.281580
0,,,,,Facebook,cryptocompare,GRS,13070,,2017-12-30 17:55:43.128409
1787,false,1327,https://www.facebook.com/MannaCurrency/,Grantcoin: Currency with a Conscience,Facebook,cryptocompare,GRT,20438,46,2017-12-30 17:55:52.264831
0,,,,,Facebook,cryptocompare,GRW,74894,,2017-12-30 17:56:51.422114
0,,,,,Facebook,cryptocompare,GRWI,207931,,2017-12-30 17:55:53.615358
38427,false,13077,https://www.facebook.com/Goldreward/,GoldReward - GRX Token,Facebook,cryptocompare,GRX,439136,2535,2017-12-30 17:56:32.247862
0,,,,,Facebook,cryptocompare,GSM,5358,,2017-12-30 17:56:44.754312
0,,,,,Facebook,cryptocompare,GSX,5397,,2017-12-30 17:56:45.999540
